"NAME:","walk_1_2.csv"
"EXPERIMENT TIME:","2022-05-25 22:14"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","110"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"773.394","-0.67","-11.22","4.67773425"
"774.627","2.47","-8.36","0.24"
"774.659","0.20","-8.43","1.02"
"774.69","-3.92","-12.04","6.28774721"
"-0.00843","2.94775051","3.77","-11.06"
"775.606","1.88","-8.71","2.00775639"
"776.608","2.16","-8.00","3.10"
"776.641","1.69","-8.00","2.71"
"776.673","0.82","-8.04","0.67"
"776.705","1.61","-8.04","2.59"
"776.737","2.00","-7.92","3.45"
"776.769","1.18","-9.06","0.71"
"776.801","0.24","-11.96","0.98"
"776.833","-1.14","-11.73","5.53"
"776.865","-0.27","-11.06","2.24"
"776.897","2.94","-10.98","2.71"
"776.929","2.63","-8.51","0.51"
"776.961","-0.20","-8.83","1.37"
"776.993","-4.55","-12.16","6.12"
"777.025","-4.90","-13.65","2.59"
"777.057","0.04","-9.77","1.57"
"777.089","1.96","-8.51","4.59"
"777.121","1.26","-8.67","3.22"
"777.153","1.22","-6.59","1.57"
"777.185","0.90","-5.37","0.43"
"777.217","-0.12","-5.18","0.35"
"777.249","-1.26","-5.69","2.04"
"777.281","0.20","-4.82","2.75"
"777.313","2.59","-7.14","3.18"
"777.345","4.16","-11.49","2.59"
"777.377","6.12","-13.57","10.40"
"777.409","4.90","-8.75","1.84"
"777.441","3.45","-15.42","-2.98"
"777.473","-3.61","-11.22","10.75"
"777.505","-3.45","-9.45","5.41"
"777.537","0.75","-8.83","-2.75"
"777.569","1.33","-7.77","-1.06"
"777.601","-0.39","-11.69","0.71"
"777.633","-3.10","-7.85","4.43"
"777.665","-0.55","-7.85","1.49"
"777.697","0.63","-7.06","-0.16"
"777.728","0.90","-7.96","1.10777758"
"777.822","0.98","-8.08","1.02777854"
"777.884","1.57","-9.22","3.18"
"777.917","1.33","-9.92","0.78"
"777.949","0.47","-11.92","2.08"
"777.981","-1.77","-10.98","4.24"
"778.013","0.98","-11.34","2.71"
"778.045","2.75","-10.24","2.08"
"778.077","2.12","-7.88","-0.67"
"778.109","-1.49","-11.14","4.00"
"778.141","-5.37","-14.16","6.28"
"778.173","-3.92","-10.98","1.57"
"778.205","1.10","-9.02","2.00"
"778.237","2.12","-8.98","4.94"
"778.269","1.37","-7.85","2.55"
"778.301","0.75","-6.00","1.06"
"778.333","0.27","-5.41","0.31"
"778.365","-0.71","-5.53","1.02"
"778.397","-1.73","-5.88","2.16"
"778.429","1.53","-6.00","3.49"
"778.461","3.57","-9.96","2.24"
"778.493","4.00","-12.47","2.90"
