NAME:,run_1_1.csv,,
EXPERIMENT TIME:,22-05-22 20:14,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,160,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
415.85,6,-6.75,-6.39
415.966,4.67,3.18,20.01
416.003,-6.86,4.35,11.81
416.042,0,5.53,2.63
416.078,-1.92,4.39,0.9
416.116,0.86,-1.06,-2.94
416.154,-1.29,-2.79,-6.16
416.194,-0.16,0.63,2.04
416.232,11.06,-8.83,14.63
416.271,-17.02,12.04,0.63
416.311,-20.01,20.01,-12.43
416.352,-1.57,4.59,20.01
416.391,5.49,-6.55,17.89
416.429,0.75,0.9,7.92
416.466,-0.2,-0.78,-4.2
416.505,0.82,-2.47,-2.08
416.544,6.98,-4.2,-1.8
416.583,3.57,0.59,1.02
416.619,7.1,-0.55,8.43
416.657,4.16,12.59,20.01
416.695,15.46,-3.06,4.98
416.734,-11.57,16.44,-9.77
416.774,-3.14,6.63,0.98
416.812,-0.43,3.18,2.59
416.849,4.12,-2.12,-5.22
416.888,2.51,-1.84,0.39
416.925,0.94,3.65,4.98
416.962,-5.33,2.28,20.01
417,1.53,7.02,14.28
417.038,9.77,3.22,11.34
417.075,1.06,0.31,11.38
417.113,1.96,-0.78,15.06
417.151,-1.77,-0.12,5.26
417.268,2.86,-2.9,-0.67
417.307,1.37,-6.28,7.88
417.344,19.26,7.06,20.01
417.383,5.02,1.37,20.01
417.42,4.98,-5.02,4.98
417.458,-0.86,7.06,3.69
417.495,-1.69,3.22,3.96
417.533,2.9,0.2,-2.39
417.57,1.29,-1.18,-3.41
417.609,-1.69,0.12,-0.31
417.647,-3.96,1.8,1.65
417.685,20.01,-17.53,20.01
417.725,-2,12.67,12.75
417.765,-5.61,17.65,20.01
417.918,-0.2,-1.61,-5.18
417.958,2.71,-2.98,-1.84
417.996,3.3,-1.37,-1.92
418.035,14.51,-8.55,15.3
418.074,2.35,13.77,4.59
418.112,-11.26,-13.45,14.98
418.153,4.75,2.75,11.22
418.191,0.12,7.22,1.8
418.227,0.59,0.08,2.55
418.264,5.22,-2.59,-2.31
418.302,-2.82,-1.29,-3.73
418.342,1.06,3.18,8.79
418.378,19.89,-10.9,20.01
418.419,5.06,3.45,10.98
418.533,1.73,-1.37,13.18
418.571,1.53,-0.12,6.43
418.609,-4.82,-0.82,-5.3
418.648,8.08,-4.9,0.27
418.686,6.04,-1.69,-1.96
418.724,9.53,-6.94,11.61
