NAME:,run_3_1.csv,,
EXPERIMENT TIME:,25-05-22 18:17,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,136,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
25.858,1.14,-0.9,2.16
25.896,-2.04,1.18,6.35
25.924,-17.85,-10.67,17.93
25.945,-1.57,9.49,15.34
25.98,1.45,-5.1,16.32
26.013,0.75,-7.61,13.85
26.046,0.86,-2.39,20.01
26.077,-4.39,3.45,12.59
26.111,-1.96,-0.12,10.32
26.146,-1.14,-2.51,3.77
26.18,-2.16,0.9,4.28
26.212,-2.35,0.59,1.22
26.257,-0.75,-0.98,0.9
26.326,2.43,-2.16,20.01
26.391,2.04,0.27,16.99
26.438,5.18,-6.67,11.61
26.459,2.08,0.47,5.69
26.478,-1.73,3.02,-0.71
26.508,-0.35,-1.77,-3.96
26.547,2.04,-1.8,-0.35
26.579,-2.55,0.12,8.32
26.621,-4.75,-6.67,20.01
26.655,-14.83,10.79,20.01
26.695,4.16,-10.12,15.3
26.717,-1.77,-9.92,13.22
26.793,-2.82,1.92,20.01
26.828,-3.26,5.06,12.08
26.861,1.22,0.43,5.49
26.897,-6.04,0,4.82
26.92,-0.63,1.33,0.63
26.945,-2.08,-1.49,1.96
26.967,-20.01,-4.55,13.45
26.999,4.31,-5.81,20.01
27.032,1.14,-4.86,20.01
27.063,3.92,-3.26,18.44
27.097,-2.82,0.75,17.77
27.133,5.18,-8.08,13.3
27.167,0.04,0.78,5.06
27.2,-2.35,1.73,-0.94
27.232,0.98,-1.77,-3.84
27.267,0.71,-1.8,1.33
27.298,-2.04,-0.98,7.57
27.324,-1.92,-4.63,20.01
27.344,-6.98,10.12,19.34
27.374,0.82,-6.28,12.12
27.407,-0.31,-8.04,15.3
27.442,-0.75,0.08,20.01
27.47,-3.22,4.28,12.91
27.509,-2.28,0.16,7.92
27.54,2.43,-4,1.41
27.574,-4.16,0.59,5.22
27.603,-1.06,2.71,0.71
27.64,-1.57,-1.61,1.29
27.669,-15.38,4.28,7.53
27.708,-7.57,-6.39,20.01
27.741,-7.45,-6.67,20.01
27.77,-2.94,3.3,19.3
27.807,1.14,-0.24,14
27.836,4.94,-7.18,15.22
27.875,2.35,-3.45,7.41
27.91,-5.45,4.98,-0.24
27.94,3.33,-2.9,-2.75
27.96,0.55,-4.98,0.47
27.981,-2.35,0.67,8.59
28.013,-10.75,-11.22,12.47
28.089,-3.57,9.02,15.34
28.16,3.53,-10.63,14.91
28.227,-4.75,4.24,13.65
28.291,-1.1,-4.31,2.67
28.324,-2.79,-1.45,4.82
28.358,-5.06,3.3,3.73
28.415,-7.77,5.73,4.08
28.459,1.14,-5.92,20.01
28.461,-8.2,-8.47,20.01
28.482,-2.75,2.43,17.77
28.516,1.41,0.39,15.77
28.556,2.2,-4.71,12.47
28.576,2.75,-2.28,7.85
28.596,0.39,3.18,1.18
28.626,2.98,-2.28,-3.77
28.662,1.22,-1.29,0.82
28.693,-0.94,0.04,6.71
28.725,-12.59,-17.85,14.95
28.758,3.26,-0.43,14.91
28.79,2.63,-0.98,1.29
28.823,4.39,-7.26,17.34
28.858,5.65,-6.24,17.65
28.89,-5.37,3.37,14.95
28.922,-2.9,4.24,10.32
28.956,-0.39,-2.55,5.18
28.988,-3.69,0.27,4.67
29.02,-3.73,1.92,2.2
29.056,2.55,-1.65,-0.31
29.088,-4.24,0.51,2.55
29.12,-1.37,-1.69,19.14
29.154,-8.9,-4.08,20.01
29.189,1.33,-4.04,20.01
29.22,-2.47,-0.08,17.53
29.244,3.77,-4.94,11.14
29.266,3.14,-2.24,7.3
29.302,-0.9,4.2,0.9
29.367,-0.04,-2.08,-3.14
29.399,0.43,-2.59,-0.43
29.434,0.12,0.39,6.67
