"NAME:","run_2.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","157"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"859.53","-15.89","6.79","2.00"
"859.63","-6.24","2.16","3.80"
"859.73","2.59","1.96","0.12"
"859.83","-20.01","7.88","3.45"
"859.93","-18.01","6.43","8.24"
"860.03","-0.98","6.43","-4.55"
"860.14","-0.55","-7.85","-2.20"
"860.24","-20.01","1.92","7.85"
"860.34","-15.97","8.71","0.08"
"860.44","-4.20","0.78","2.55"
"860.54","-1.53","1.02","-1.77"
"860.65","-20.01","-9.34","10.51"
"860.75","-14.55","7.30","3.69"
"860.85","3.37","-0.31","-2.00"
"860.96","-0.55","-5.88","-2.04"
"861.06","-14.67","16.32","-9.10"
"861.17","-12.04","2.86","-0.90"
"861.27","-1.37","1.10","-4.31"
"861.37","-5.02","-2.86","1.92"
"861.47","-19.85","11.34","3.80"
"861.58","-5.30","7.22","2.59"
"861.68","1.45","-7.06","0.78"
"861.78","-8.36","-0.35","1.65"
"861.88","-12.12","4.51","2.75"
"861.98","-10.08","3.10","3.53"
"862.08","1.96","3.45","-2.28"
"862.18","-19.77","1.53","-2.59"
"862.29","-17.57","8.75","7.57"
"862.39","-1.37","4.71","-3.73"
"862.49","-0.08","-6.75","-0.16"
"862.60","-20.01","6.47","11.45"
"862.70","-17.02","6.08","-0.43"
"862.80","-4.08","1.45","-2.08"
"862.91","-1.96","0.35","-2.79"
"863.01","-20.01","-10.28","-0.67"
"863.12","-9.69","8.04","4.75"
"863.22","2.12","-2.98","0.78"
"863.32","-1.92","-5.88","-4.55"
"863.42","-12.83","12.32","-1.69"
"863.53","-11.45","2.86","2.94"
"863.63","2.16","1.57","-2.79"
"863.73","-8.20","0.24","0.75"
"863.83","-19.50","13.14","6.16"
"863.93","-1.10","5.18","-1.69"
"864.04","-0.82","-5.18","-0.90"
"864.14","-20.01","3.69","-1.84"
"864.24","-15.26","4.86","-1.26"
"864.35","-3.69","0.63","-1.10"
"864.45","-2.51","3.61","-4.08"
"864.55","-20.01","-6.04","0.71"
"864.66","-7.65","6.94","2.98"
"864.76","0.75","-4.75","0.78"
"864.86","-5.65","-4.31","-0.55"
"864.96","-10.71","2.39","-0.31"
"865.07","-11.06","5.30","3.57"
"865.17","2.43","3.18","-2.31"
"865.27","-14.32","0.16","-4.08"
"865.37","-17.30","8.79","10.16"
"865.48","2.67","4.51","-3.84"
"865.58","-1.73","-5.30","0.35"
"865.68","-20.01","15.46","-7.26"
"865.78","-16.75","7.26","-0.27"
"865.89","-3.69","1.26","0.00"
"865.99","-0.98","-0.55","-2.75"
"866.09","-16.71","5.41","-5.37"
"866.20","-8.51","10.43","4.98"
"866.30","4.08","-4.71","1.88"
"866.40","-9.49","-1.53","4.94"
"866.50","-13.14","4.55","0.43"
"866.60","-7.85","3.30","2.28"
"866.70","1.61","1.96","-2.31"
"866.80","-9.06","-1.53","0.78"
"866.91","-18.08","9.22","8.63"
"867.01","-0.78","5.41","-2.67"
"867.11","-2.00","-8.39","-0.75"
"867.21","-20.01","3.33","2.24"
"867.32","-18.16","9.53","-0.47"
"867.42","-4.51","-0.71","0.86"
"867.52","-3.26","0.47","-1.73"
"867.62","-20.01","-1.53","5.45"
"867.73","-14.91","6.83","5.65"
"867.83","2.16","0.98","-4.00"
"867.93","1.45","-5.14","0.35"
"868.03","-20.01","17.22","-7.37"
"868.14","-13.81","3.37","-2.82"
"868.24","-0.59","0.75","-4.63"
"868.34","-2.08","-3.53","-1.10"
"868.45","-20.01","12.32","4.04"
"868.55","-4.16","9.06","1.96"
"868.65","2.90","-6.79","1.14"
"868.75","-9.26","-5.10","-1.73"
"868.85","-12.94","7.06","2.28"
