"NAME:","walk_3.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS","103"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"369.30","-7.14","-0.47","1.26"
"369.40","-5.10","-0.27","2.86"
"369.51","-14.71","-0.16","2.98"
"369.61","-12.00","0.39","4.16"
"369.71","-6.39","-1.80","-0.24"
"369.82","-10.47","-2.20","-0.43"
"369.92","-8.90","-0.67","-0.94"
"370.03","-9.02","1.18","0.12"
"370.13","-9.96","0.59","0.90"
"370.23","-11.34","-0.39","-0.20"
"370.33","-15.89","-4.28","3.57"
"370.44","-9.49","2.43","0.59"
"370.54","-8.12","-1.57","1.37"
"370.64","-4.90","-0.20","1.61"
"370.74","-10.04","1.80","2.98"
"370.84","-7.77","4.16","5.33"
"370.94","-13.18","-2.04","3.26"
"371.05","-10.28","0.55","-0.59"
"371.15","-7.85","-1.10","-0.27"
"371.26","-10.12","0.90","0.27"
"371.36","-9.30","0.59","1.77"
"371.46","-10.71","0.39","-1.10"
"371.56","-11.96","-2.12","-2.28"
"371.67","-12.32","-5.69","1.10"
"371.77","-9.53","0.78","1.73"
"371.87","-5.96","0.00","2.16"
"371.97","-6.79","2.08","2.08"
"372.07","-13.22","2.51","5.41"
"372.17","-15.22","-0.86","0.59"
"372.28","-10.83","-1.45","-0.35"
"372.39","-9.85","-1.69","-0.20"
"372.49","-9.18","0.59","0.31"
"372.59","-10.12","-0.20","0.35"
"372.69","-9.73","-0.31","0.27"
