NAME:,walk_3_1.csv,,
EXPERIMENT TIME:,22-05-22 20:08,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,112,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
75.806,-2.12,5.61,3.3
75.844,-2.55,3.96,1.1
75.881,-1.84,4.71,2.16
75.919,-1.65,7.22,4.43
75.956,-2.71,7.61,3.3
75.994,-4.08,9.96,2.82
76.031,-4.79,11.49,2.82
76.07,-5.37,12.59,2.43
76.108,-4.55,12.55,6.43
76.147,-4.82,10.55,6.12
76.186,-0.43,10.28,6.83
76.224,-0.2,9.53,5.22
76.339,-1.53,7.69,3.18
76.376,-2.08,6.35,1.96
76.414,-1.57,6.08,0.86
76.451,-1.29,5.3,0.08
76.489,-2.39,4.55,-0.43
76.527,-3.69,7.1,0.08
76.565,-4.04,10.24,1.73
76.603,-6.2,13.81,1.92
76.642,-4.59,14.4,1.29
76.68,0.12,15.53,3.84
76.718,-0.9,12.43,7.45
76.756,-0.67,8.94,5.57
76.794,-2.12,8.51,5.33
76.831,-2.79,6.47,4.28
76.944,-1.84,7.02,4.04
76.981,-2.12,3.53,2.08
77.019,-1.57,3.84,1.1
77.056,-0.75,6.04,4.55
77.094,-3.8,9.65,6.2
77.131,-6.43,9.89,3.69
77.169,-6.32,11.3,1.65
77.207,-6.04,11.73,1.45
77.246,-4.94,13.18,7.49
77.284,-1.29,10.04,9.73
77.323,1.1,8.87,4.82
77.359,-0.59,10.08,4.2
77.398,-3.06,11.61,5.53
77.437,-1.65,8.39,3.57
77.474,-1.84,6.63,1.73
77.512,-2.12,5.53,1.18
77.624,-3.33,6.39,-0.31
77.663,-4.31,8.75,0.55
77.7,-4.55,10.04,1.84
77.739,-6.08,12.75,2.04
77.777,-5.06,14,1.65
77.816,-0.31,17.02,5.41
77.854,-0.04,10.43,6.55
77.893,-1.18,7.96,4.47
77.93,-2.55,7.61,4.98
77.968,-2.98,6.59,3.96
78.005,-1.77,7.85,2.82
78.043,-2.12,8.47,3.53
78.08,-2.2,6.55,3.14
78.118,-2,4.08,1.84
78.23,-3.77,8.83,3.3
78.268,-4.28,10.04,3.02
78.306,-5.06,11.34,3.84
78.345,-7.26,12.51,3.02
78.383,-6.39,11.85,4.86
78.422,-1.29,8.9,7.26
78.459,1.41,9.53,5.26
78.496,-0.71,11.26,4.71
78.534,-1.33,11.26,4.75
78.573,-2.51,8.2,1.8
78.611,-3.49,6.16,2.31
78.648,-2.67,5.41,1.57
78.686,-1.69,6.47,0.31
78.723,-2,6.28,-0.31
78.762,-3.14,7.3,-0.55
78.876,-5.33,15.1,2.94
78.915,-2.31,16.44,4.59
78.953,-0.27,13.57,5.3
78.992,0.94,8.75,4.55
